1, 6382.975519944898	390.2762373962347	6382.975519944898	0
2, 6417.458981704181	364.5911134276382	34.48346175928236	0
3, 6520.348327454718	399.8872328144667	102.88934575053736	0
4, 6709.202863979597	385.60724068877795	188.85453652487922	0
5, 6989.816584867031	405.3069558869786	280.6137208874343	0
6, 7234.286003990423	390.5151673630129	244.46941912339116	0
7, 7489.950678139293	452.34924491824285	255.6646741488703	0
8, 7791.580653574292	463.21226023041874	301.6299754349993	0
9, 8016.026310373735	450.35462374392694	224.445656799443	0
10, 8276.066327189612	469.4913990330942	260.0400168158767	0
11, 8550.272944000508	474.0949298702729	274.20661681089587	0
12, 8855.64854180046	483.0196263281782	305.3755977999517	0
13, 9122.387502267984	491.599717203776	266.7389604675245	0
14, 9438.964073485353	533.9753311764174	316.57657121736884	0
15, 9561.876577755082	502.26735631014014	122.91250426972874	0
16, 9797.82139203656	600.3441560477272	235.9448142814781	0
17, 9926.311135412814	566.454719453263	128.4897433762544	0
18, 9914.745492116814	582.3372632633192	-11.565643296000417	0
19, 9927.80412336917	605.2396532466671	13.058631252355553	0
20, 9904.476544099882	577.7988252633392	-23.327579269287526	0
21, 9888.963983554624	514.3440926727692	-15.512560545257656	0
22, 9957.955105130435	561.2312619639464	68.99112157581112	0
23, 9946.327550774091	569.7598849299358	-11.627554356344262	0
24, 9966.145592834906	575.1483844882285	19.81804206081506	0
25, 9888.777645451008	597.2797162252325	-77.36794738389835	0
26, 9849.22840798724	554.9589592381558	-39.549237463766985	0
27, 9509.487045590675	554.933697245074	-339.7413623965658	0
28, 9460.341466902404	573.656706601515	-49.14557868827069	0
29, 9453.511493530135	559.657832634465	-6.829973372268796	0
30, 9051.06992509075	549.8980002873719	-402.4415684393862	0
31, 9088.224289215814	543.6111561821972	37.1543641250646	0
32, 8993.55982517801	540.5908991661809	-94.66446403780355	0
33, 8719.76069557893	518.021999177025	-273.7991295990796	0
34, 8631.078052000788	497.3768987705707	-88.68264357814223	0
35, 8425.319605103186	491.1873896411364	-205.75844689760197	0
36, 8486.387418070632	474.120142868175	61.06781296744521	0
37, 8390.627103608196	468.6543627233866	-95.76031446243542	0
38, 8188.148925975358	459.52864106589294	-202.4781776328382	0
39, 8147.434180943636	511.77039909923246	-40.71474503172158	0
40, 7917.327497253637	458.840341487121	-230.10668368999904	0
41, 7876.330767283437	424.70385092646745	-40.99672997020025	0
42, 7777.589915156416	472.14395477484703	-98.74085212702084	0
43, 7584.31915711172	437.5769336317545	-193.27075804469587	0
44, 7547.529599635138	447.8111404630338	-36.78955747658256	0
45, 7486.594854915314	426.0175357823272	-60.934744719824266	0
46, 7328.346555168447	394.55357432640744	-158.2482997468669	0
47, 7335.750480354958	404.34907769498915	7.403925186511515	0
48, 7161.415780964863	411.09955319105	-174.334699390095	0
49, 7065.362661021081	408.2484644068658	-96.0531199437819	0
50, 7087.698524674232	429.06710059706325	22.335863653151137	0
51, 7213.868350759737	410.7823362397062	126.16982608550461	0
52, 6952.566092061157	394.9554031299565	-261.30225869857986	0
53, 6903.468338503281	394.45411798060223	-49.097753557875876	0
54, 6923.3444347743225	411.5336751554188	19.876096271041206	0
55, 6836.030704661008	409.93718906685154	-87.3137301133147	0
56, 6856.8586576491525	369.11283744684545	20.827952988144716	0
57, 6874.040156743105	419.2586520923856	17.18149909395288	0
58, 6879.741556891555	403.9752591229218	5.701400148449466	0
59, 7039.569254412294	436.85677215144864	159.8276975207391	0
60, 7016.834352688768	428.58091992371703	-22.73490172352558	0
61, 7031.449152928995	383.2594867406887	14.614800240226941	0
62, 7078.877721776338	378.79245169174663	47.42856884734283	0
63, 7072.2374275848415	387.0953381092259	-6.6402941914966505	0
64, 7193.131212740889	464.8719282473682	120.89378515604767	0
65, 7173.408860694088	421.7777281242209	-19.72235204680146	0
66, 7244.001546870155	417.580574268891	70.59268617606722	0
67, 7388.218790821591	436.9579489621165	144.2172439514361	0
68, 7448.000208491053	429.3258534556038	59.781417669461916	0
69, 7415.059376524977	419.2089464694902	-32.940831966076075	0
70, 7500.1637519197775	424.2969352155631	85.10437539480063	0
71, 7548.025250084075	467.92946743386653	47.8614981642977	0
72, 7603.849323436638	437.02358022832203	55.824073352562664	0
73, 7654.695364726515	475.50016040200654	50.846041289877576	0
